Name,senolytic,Anti-aging Probability,BalabanJ,Chi2v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,FpDensityMorgan3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa3,MaxAbsPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MolMR,MolWt,PEOE_VSA12,PEOE_VSA14,PEOE_VSA3,PEOE_VSA5,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA1,VSA_EState2,VSA_EState5,VSA_EState7
Halcinonide,0,0.042403832,1.627938095,11.52890247,46.01274154,14.69560176,4.390415048,29.78522101,32.10410811,2.64516129,-0.82,31,422.71,2.430338799,0.389725462,0.037735632,0.182198811,112.3268,454.966,0,0,4.390415048,11.60093989,18.08793622,23.16742978,22.66579303,11.64912464,0,0,25.31898174,-2.015862105,2.279324785
Lanatoside C,0,0.79310596,0.768822123,23.43219681,139.6228553,50.44129353,0,60.60841154,19.26246487,1.887323944,-1.96,71,932.541,8.954570921,0.459475127,0.008066801,0.330661014,244.0254,1013.181,0,11.93861058,4.794537184,0,54.93569749,11.93861058,33.49577397,11.64912464,0,0,24.31431231,-0.862345021,-11.57293163
Benzamil hydrochloride,0,0.06705628,2.079466745,4.632865772,5.907179729,4.794537184,0,28.44231794,6.544756406,2.545454545,-2.87,22,305.644,3.826075372,0.381653415,0.060304817,0.302158828,85.1014,319.756,0,5.907179729,9.967957042,0,0,35.10339974,10.72607221,46.74232465,0,22.51779104,23.07897893,-1.046905222,0
Suxibuzone,0,0.04831607,1.997050579,7.645092562,35.77484247,19.17814874,0,19.26246487,17.79559417,1.8125,-3.68,32,412.272,4.637571537,0.481218929,0.208377346,0.305920098,117.6428,438.48,0,11.93861058,10.01782505,0,24.2164158,35.12774258,5.414990469,60.66367068,0,10.01782505,50.41350467,-2.830053823,0.822165473
6-Furfurylaminopurine,0,0.023241926,1.860925836,3.25633588,0,0,0,0,12.19193363,3.1875,-2.37,16,206.144,1.496866058,0.467477322,0.581481481,0.182248741,57.7184,215.216,0,0,14.95193556,0,19.13523948,16.98174072,0,36.8107847,0,5.316788604,15.21663895,1.574238473,4.716111269
Avermectin B1,0,0.17441027,1.182608361,18.95576016,90.79112425,20.11411937,0,42.67249927,43.25031717,2.322580645,-2.31,62,800.514,9.638804165,0.461502812,0.031689571,0.315997991,227.3054,873.09,0,5.969305288,0,0,49.33464668,5.969305288,23.67162418,59.25145434,0,0,14.34808245,-2.563470838,8.546950027
Pranlukast,0,0.33982763,1.217546227,8.176680527,0,9.589074368,0,28.50364218,28.99345578,2.583333333,-4.79,36,458.328,5.302620586,0.493600829,0.17080473,0.25526579,134.9259,481.512,5.824404498,0,5.098681808,5.098681808,17.68049245,22.56381036,0,100.2130024,17.33416375,15.48244195,25.46194798,0.74469959,3.004207338
"D,L-Penicillamine",0,0.011201214,4.040215641,3.622197959,16.75816857,4.794537184,0,0,0,2.111111111,-0.22,9,138.127,2.717424986,0.480048071,0.646990741,0.321391828,38.6762,149.215,0,5.969305288,0,0,0,18.59809444,5.733667477,0,0,5.733667477,10.17206019,-1.018518519,0
Zileuton,0,0.038901985,2.362960927,4.660730359,12.07295534,10.00179021,0,0,5.063217725,2.8125,-1.59,16,224.2,1.867897416,0.349691364,0.421388889,0.338620719,63.4489,236.296,0,6.031114512,4.794537184,11.33678588,6.041840829,27.45404452,5.733667477,35.20898254,0,5.733667477,11.73711609,0,0
Loratadine,0,0.071073666,1.755325411,7.413559157,0,4.794537184,0,6.093240071,19.69639478,2.703703704,-2.33,27,359.707,3.586523146,0.449709359,0.214700477,0.409261697,106.948,382.891,0,6.093240071,4.794537184,0,12.30080996,23.26728449,0,69.50869923,0,0,18.57360927,0,5.252631535
Tetraethylenepentamine pentahydrochloride,0,0.011597362,2.758149818,2.827350269,0,0,0,0,13.08951281,1.153846154,-0.2,13,166.123,11.8,0.32920809,0.706404321,0.007722975,56.7179,189.307,0,0,0,0,0,0,11.46733495,0,0,27.41770077,0,0,0
Nisoldipine,0,0.060086645,2.691404767,6.935178668,22.77982767,19.70339264,0,34.92183484,11.39407863,2.25,-3.16,28,364.228,4.214929199,0.465580031,0.114141629,0.33626393,102.1861,388.42,0,11.93861058,9.589074368,0,35.70410566,17.62599685,5.917906046,62.48352572,0,5.316788604,36.45158294,-2.163148253,0
Acefylline,0,0.08006926,2.904774398,3.644183773,17.21831558,14.38361155,0,17.70863434,0,2.588235294,-2.38,17,228.123,1.534388153,0.479914587,0.108333333,0.331703437,57.8508,238.203,0,11.65904869,9.778515705,0,6.327320075,17.13318323,14.09534397,27.16540474,0,11.24901029,37.97148778,-1.083142479,1.235740741
Acitretin,0,0.043854564,2.971612487,5.889126183,5.969305288,4.794537184,0,0,5.57310453,2.333333333,-2.55,24,300.228,5.57871139,0.496467708,0.701849701,0.328068806,100.5288,326.436,0,5.969305288,4.794537184,0,7.109797541,12.04532539,0,69.84648263,5.749511833,4.736862954,10.55732785,-0.017024457,10.93510174
Zonisamide,0,0.021864558,2.539001213,4.547021478,10.02329115,8.417796984,0,5.752853607,16.66317235,2.785714286,-1.4,14,204.166,1.753978742,0.355978728,0.301574074,0.214484061,50.8202,212.23,10.02329115,0,13.55677072,0,0,20.99253551,5.138973738,29.95939627,0,5.138973738,0,-0.301574074,0
Irsogladine maleate,0,0.20946969,2.617551222,3.843218904,0,0,0,11.89667856,21.43312262,2.1875,-1.59,16,249.04,2.150428461,0.367628603,0.04031683,0.224875513,64.1078,256.096,11.89667856,0,0,0,5.022633314,35.09855834,0,28.24436783,11.38785599,11.46733495,11.5464788,0.383874402,0
Dydrogesterone,0,0.0226292,1.724353641,8.917992603,0,9.589074368,0,16.74788698,35.74102965,2.652173913,-1.18,23,284.229,1.993549996,0.299693704,0.169610025,0.15551663,90.787,312.453,0,0,0,0,0,11.56648989,34.50160512,23.80116485,0,0,23.95269534,2.826896861,12.88361025
Sumatriptan succinate,0,0.011552672,2.29341151,7.136754361,10.02329115,8.417796984,0,5.752853607,0,2.7,-1.37,20,274.24,3.592166601,0.360888948,0.011647377,0.215025282,82.2402,295.408,10.02329115,0,13.13989185,0,5.752853607,20.92621609,0,35.52284776,0,4.722094864,5.365425301,0.011647377,2.944194933
Opipramol dihydrochloride,0,0.14033625,1.422192051,7.363044508,0,0,0,6.606881965,0,1.740740741,-2.14,27,334.273,4.239413024,0.395044554,0.265687955,0.055799436,113.4008,363.505,0,0,0,0,6.606881965,23.52681276,0,59.65783953,0,4.899909731,7.386800845,0,5.602940339
Nalidixic acid sodium salt,0,0.009898064,2.946743973,3.769171525,11.39809568,14.69560176,0,5.563451492,17.57815784,2.764705882,-2.17,17,220.143,1.795766659,0.544606433,0.304768519,0.199558134,60.7445,231.231,0,0,4.983978521,0,16.91898099,17.00270672,0,39.81028477,0,10.53531779,26.98821271,-1.458634259,1.284166667
Oxacillin sodium,0,0.03410043,1.577295151,9.129354202,39.98824167,19.49013895,0,5.563451492,11.45417541,2.607142857,-2.81,28,382.292,2.686911679,0.54783207,0.260331843,0.257411743,99.0292,400.436,5.907179729,0,0,11.76188495,12.01114612,29.5455497,0,41.65553425,11.25737949,10.423316,38.24291468,-1.862712185,0
Beta-Escin,0,0.44552955,1.114367045,25.40002636,199.276835,85.87499508,0,30.25055987,32.10410811,1.759493671,-3.03,79,1048.569,9.982665297,0.493022561,0.096324391,0.335304219,265.9692,1133.241,0,17.90791586,9.589074368,0,55.88563608,17.90791586,50.24366095,23.48430962,0,0,37.86183662,-4.534917166,-27.11159143
Thiamine hydrochloride,0,0.0226292,2.230916754,5.100369866,0,0,0,6.606881965,24.6078453,2.888888889,-1.53,18,248.226,2.651003107,0.395995931,0.177713322,0.224995997,70.3242,265.362,5.510539274,0,9.967957042,0,10.44059869,17.15464866,0,33.66631402,0,10.30076712,9.525381656,1.216266934,2.469116644
Tazobactam,0,0.018055337,2.097498684,7.725662506,37.87647425,23.11339875,0,12.96557803,0,2.8,-1.97,20,288.2,1.390593986,0.47966933,0.153709845,0.327691137,64.0216,300.296,5.907179729,5.969305288,13.21233417,5.098681808,19.1624216,21.71373815,0,12.39368714,0,0,23.98644038,-1.777749433,2.677450791
Ibandronate sodium,0,0.027169233,4.632835403,8.631354657,26.6955739,14.23662396,0,6.544756406,6.544756406,1.842105263,0.22,19,296.047,5.614222872,0.368988126,0.017426304,0.367486744,70.677,319.231,0,15.19152465,0,0,0,15.19152465,0,0,0,0,37.47131729,0,2.190244022
Warfarin,0,0.117572136,2.258072468,5.51736961,11.54349237,14.69560176,0,23.51702989,10.96924436,2.434782609,-2.88,23,292.205,2.878885558,0.506591773,0.064063261,0.343365936,87.7318,308.333,0,5.625586319,4.794537184,0,10.94967571,16.7524893,0,76.1443301,5.749511833,5.625586319,24.08501622,-0.715443647,0.125668226
Pranoprofen,0,0.035277545,1.982359796,4.673602723,11.88721133,4.794537184,0,0,5.879988336,3,-2.36,19,242.169,2.053838355,0.480788501,0.51333769,0.310185562,69.6098,255.273,5.879988336,5.969305288,4.983978521,0,5.917906046,5.969305288,0,53.21903339,11.62950017,4.736862954,15.21251644,0.056399754,2.420023284
Secnidazole,0,0.017110892,3.013268333,2.880347877,11.02727744,10.11431827,0,12.36261918,5.824404498,2.923076923,-1.43,13,174.095,2.027005746,0.389323118,0.084814815,0.342440375,45.2992,185.183,0,5.817862778,9.551078169,0,6.103966388,5.817862778,0,22.13556634,0,0,13.76920824,0.45,0.573287037
Tadalafil,0,0.34334174,1.591397983,7.79327802,6.041840829,9.589074368,0,31.193899,17.91984529,2.793103448,-3.48,29,370.259,2.239296214,0.453595468,0.021968091,0.245471685,104.6817,389.411,18.60730176,0,0,0,12.58659724,22.71728439,0,59.28540046,11.49902367,9.473725908,32.89979193,1.281754771,0.509237922
Mirabegron,0,0.049773447,1.384421017,7.369243747,6.103966388,9.901064579,0,12.32800135,17.37024288,2.571428571,-2.74,28,372.324,6.15867094,0.38708364,0.116096074,0.229923536,113.2776,396.516,5.907179729,0,4.983978521,11.33678588,18.21871601,28.06291036,0,76.79819736,0,16.36724469,16.13726071,-0.116096074,0.544987273
Ibutilide fumarate,0,0.01979478,2.322408198,8.751192885,16.12725754,13.52432438,0,0,12.1082079,2.192307692,-1.11,26,348.298,10.13933726,0.388420717,0.508755555,0.229318852,109.9753,384.586,10.02329115,0,8.417796984,0,12.35973557,15.71067743,0,29.82891977,0,4.722094864,2.456142846,0,8.780938481
Tigecycline,0,0.053601146,1.874079657,12.65466459,69.70049919,39.60425832,0,41.7492672,11.25083777,2.261904762,-3.94,42,546.346,4.803572848,0.50965062,0.017507528,0.255450836,154.3865,585.658,11.69042468,0,0,0,23.837435,34.7556219,17.56947957,39.85780886,5.749511833,21.26715442,55.58990153,-7.792961144,0.116835668
Tramadol hydrochloride,0,0.009522487,2.297593905,5.861159653,5.601050811,5.106527395,0,0,5.917906046,2.842105263,-1.06,19,238.181,3.097196784,0.496756035,0.294774187,0.118741996,77.4028,263.381,0,0,0,0,12.71084835,0,5.917906046,29.82891977,5.749511833,4.736862954,2.167786517,1.114312642,4.243043194
Estropipate piperazine salt,0,0.052424565,1.64644523,8.727322293,10.39900058,13.21233417,0,11.1645023,23.53696308,2.75,-1.4,24,328.26,2.470281811,0.445974864,0.132253516,0.361799226,88.2426,350.436,0,10.39900058,0,0,0,16.18224553,17.25080256,29.32600419,5.749511833,4.183085433,12.33077689,2.054848905,5.573343223
N-Butylscopolammonium bromide,0,0.036493767,1.424272055,8.300157949,5.917906046,9.901064579,0,18.68015364,24.29161443,2.5,-1.43,26,330.234,2.959215882,0.461341796,0.056028912,0.315555895,97.5792,360.474,0,5.969305288,0,0,20.19931035,5.969305288,0,35.89528683,0,0,12.68424622,-0.898257422,4.832639911
Irinotecan hydrochloride trihydrate,0,0.24508502,1.163284424,12.2359104,11.5703561,19.49013895,0,24.68021055,60.36120248,2.558139535,-3.76,43,548.385,4.534533167,0.458197728,0.095133029,0.414728189,159.9458,586.689,0,12.06254536,14.57305289,0,29.0127646,22.96547029,0,56.87307832,17.13736782,10.29612985,48.53387817,-0.265599605,6.261551748
Tylosin,0,0.16559312,1.617645381,18.74341883,139.8223196,39.91624853,0,31.65259178,11.99392615,2.109375,-2.27,64,838.496,13.45744119,0.461580199,0.007877118,0.308220441,230.338,916.112,0,5.969305288,0,0,55.19042717,18.03871076,23.67162418,23.80116485,0,0,41.53363199,-3.588893087,-8.488250325
Citalopram hydrobromide,0,0.029760094,2.018403095,6.513142222,5.601050811,4.390415048,0,5.817220841,12.17033346,2.625,-2.22,24,303.231,3.055801729,0.36083985,0.249777436,0.12273125,90.914,324.399,0,0,4.390415048,0,18.23955477,0,0,70.53559629,6.069221313,0,2.145836812,-0.249777436,1.77731198
Promazine hydrochloride,0,0.006413163,1.907955758,6.429755696,0,0,0,0,0,2,-1.45,20,264.268,2.692836716,0.33959376,1.062268519,0.055235524,87.184,284.428,0,0,0,0,11.37477255,23.1366575,0,48.53093655,0,4.899909731,7.424409722,0,1.166999244
Sulfamerazine,0,0.023419945,2.298119968,5.378565579,10.02329115,8.417796984,0,10.84382276,11.38131427,2.444444444,-2.15,18,252.214,2.747668872,0.398727717,0.047986111,0.26372352,68.4319,264.31,5.948339281,0,23.10784889,0,4.895483476,21.65901671,0,42.22260691,0,10.45576234,7.929863631,0.047986111,1.489254115
Venlafaxine,0,0.018546565,2.250737579,6.252224583,5.601050811,5.106527395,0,5.917906046,0,2.25,-1.06,20,250.192,3.525690933,0.496768216,0.170098262,0.118378133,82.3238,277.408,0,0,0,0,12.71084835,0,0,29.82891977,5.749511833,4.736862954,2.168129488,1.03860476,5.34905266
Ethotoin,0,0.047958106,2.271025752,3.375683035,6.041840829,9.589074368,0,11.93829424,6.544756406,2.466666667,-1.84,15,192.133,1.582908058,0.324567847,0.1725,0.321722297,55.1017,204.229,0,6.031114512,4.794537184,0,0,11.93829424,0,35.89528683,0,5.316788604,24.40336782,-0.1725,0
Dasabuvir,0,0.15507847,1.942377005,11.20367454,21.27230145,18.00687135,0,5.414990469,17.12428438,2.257142857,-3.85,35,466.369,5.144135439,0.495798548,0.300631553,0.332406995,139.3202,493.585,10.02329115,5.689743398,13.21233417,0,19.052953,26.48312586,0,87.19568334,22.56380109,20.70796811,26.42480951,0.688367385,2.565436866
Tetrahydrozoline hydrochloride,0,0.00624126,1.98166723,4.337365892,0,0,0,0,5.917906046,3.066666667,-1.31,15,184.157,1.539654429,0.371464769,0.539305556,0.103991734,62.4257,200.285,0,0,0,0,6.544756406,5.835619786,4.992404733,35.39237126,0,5.316788604,4.563787793,1.763518519,3.782916667
Hexestrol,0,0.13753247,2.316319657,5.212547172,0,10.21305479,0,0,23.33483576,1.2,-1.96,20,248.196,3.131273003,0.507966642,0.306745329,0.1150952,82.2776,270.372,0,0,0,0,0,0,0,59.65783953,11.49902367,0,0,1.456347802,2.091583995
Cefmetazole sodium salt,0,0.041930523,1.776867739,9.087368634,28.88252315,19.49013895,0,22.95560013,16.48239462,2.9,-2.28,30,454.41,3.9953589,0.543194626,0.027633892,0.284333672,105.4677,470.538,11.06361621,0,4.681802935,28.62245171,29.24127313,53.06931959,7.047671983,11.27014384,6.069221313,10.423316,38.01060337,-2.019727799,0
"Trihexyphenidyl-D,L hydrochloride",0,0.040087357,1.726510308,7.277515363,5.601050811,5.106527395,0,0,5.917906046,2.227272727,-0.86,22,270.226,3.721242087,0.384827825,0.43837089,0.093624714,91.8218,301.474,0,0,0,0,5.601050811,0,5.917906046,35.89528683,0,0,2.555790108,0.43837089,11.19591139
Succinylsulfathiazole,0,0.034749627,2.010731926,6.986016595,21.89977617,18.00687135,0,22.8686852,5.687386275,2.434782609,-2.46,23,342.293,5.038938652,0.481219732,0.024291619,0.303364755,84.864,355.397,5.907179729,5.969305288,13.40177551,11.33678588,11.3163051,44.0555068,0,35.84237462,0,10.03888347,25.74832764,-1.515027847,1.064772798
Famprofazone,0,0.015014747,1.778325532,8.49882012,51.87545301,29.39120353,0,5.563451492,0,2.346153846,-2.55,26,360.262,2.815049453,0.548930149,0.236709197,0.249310932,87.2197,376.39,11.81435946,0,0,11.76188495,17.98045141,35.51485498,0,35.89528683,0,15.52984339,48.77761746,-5.940683424,0
Bromopride,0,0.009936418,2.699369855,5.211125079,0,4.794537184,0,5.907179729,28.01782552,2.6,-1.27,20,322.077,4.383573226,0.495842301,0.157679516,0.254633339,85.2276,344.253,0,0,0,0,12.67324903,27.5245099,0,22.16890514,5.749511833,15.78731903,14.42122714,0.320134532,0
Methyl benzethonium chloride,0,0.036493767,1.747633226,11.36548136,0,0,0,5.414990469,18.6287544,2.129032258,-1.84,31,382.313,9.044332696,0.490916581,0.148267961,0.12184305,131.7124,426.665,0,0,0,0,27.30910789,0,5.414990469,65.22129102,5.749511833,4.736862954,0,0.957497579,1.145449743
Chlorcyclizine hydrochloride,0,0.014899643,1.928963483,6.140451754,0,0,0,0,6.041840829,2,-1.35,21,279.665,3.461053522,0.303824928,0.316820988,0.060220245,88.807,300.833,0,0,0,0,6.041840829,11.60093989,0,70.74683991,0,0,4.957327622,0,0
Diphenylpyraline hydrochloride,0,0.021698099,1.798376508,5.840124459,0,0,0,6.103966388,6.103966388,1.80952381,-1.64,21,258.215,3.716991145,0.365459513,0.042413076,0.10790981,86.331,281.399,0,0,0,0,6.103966388,0,0,71.79057367,0,0,2.374901738,0,2.631208428
Benzethonium chloride,0,0.027901376,1.681392531,10.90958258,0,0,0,5.414990469,18.6287544,2,-1.84,30,370.302,8.889884964,0.491195808,0.157434627,0.11893881,126.9754,412.638,0,0,0,0,27.30910789,0,5.414990469,65.7242066,5.749511833,4.736862954,0,0.911201283,1.146005298
Trioxsalen,0,0.10158944,2.626324292,4.402100779,0,4.794537184,0,5.625586319,5.583020142,2.470588235,-2.03,17,216.151,1.388364539,0.460952888,0.318770314,0.335971815,66.467,228.247,0,5.625586319,4.794537184,0,0,21.93848871,0,45.50637511,0,5.625586319,11.40049587,0.859635299,0
Doxofylline,0,0.032222297,2.166354967,4.446045535,5.689743398,9.589074368,0,11.84929362,30.92239827,2.631578947,-1.93,19,252.145,1.797459226,0.348356259,0.366756425,0.331703435,65.907,266.257,0,5.689743398,9.778515705,0,26.08584041,11.16387794,14.09534397,27.16540474,0,11.24901029,28.07311665,0,1.148741024
Sulfabenzamide,0,0.039342504,2.226891985,5.552086244,15.93047088,13.21233417,0,10.45893497,5.687386275,2.105263158,-2.34,19,264.221,3.108485568,0.398727717,0.008350813,0.264497121,71.9484,276.317,0,0,13.13989185,0,4.895483476,21.61785716,0,60.16075511,0,10.45576234,11.77723545,-0.669050926,0
Benzocaine,0,0.01798621,2.753742758,2.342478648,0,4.794537184,0,5.969305288,17.85771973,2.5,-1.51,12,154.104,1.98503647,0.462391312,0.30787037,0.337609726,46.8109,165.192,0,5.969305288,4.794537184,0,12.17033346,11.65669156,0,29.82891977,0,5.733667477,11.09293745,-0.30787037,0
Dipyrone sodium salt,0,0.036493767,2.588329531,6.168408303,15.99491525,17.76508404,0,11.24665317,11.38131427,2.333333333,-2.06,21,294.227,3.006125991,0.746574446,0.195164872,0.294754593,78.7142,310.355,0,0,13.09959992,0,11.38131427,15.80551313,7.047671983,46.37956742,5.687386275,10.45917663,13.70805933,-0.748131929,0
Isosorbide dinitrate,0,0.08329193,1.948118235,3.330833387,34.58910364,20.22863654,0,13.21376393,0,1.625,-1.68,16,228.072,1.968416802,0.370589572,0.047730537,0.294458424,43.2148,236.136,0,0,0,20.22863654,13.21376393,0,0,20.22863654,0,0,28.92210711,0,-3.119066515
Sulfachloropyridazine,0,0.021864558,2.267141922,5.485482996,10.02329115,8.417796984,0,15.86645607,5.687386275,2.277777778,-1.86,18,275.656,2.87515356,0.398727717,0.091157407,0.262595555,68.7049,284.728,0,0,8.417796984,10.19736362,4.895483476,33.1294801,0,41.55131223,0,10.45576234,0.091157407,0.093726852,0
Pramoxine hydrochloride,0,0.016785491,1.590847239,5.329447949,0,0,0,0,0,2.095238095,-1.26,21,266.191,6.357801526,0.493597255,0.757336967,0.119057844,84.216,293.407,0,0,0,0,26.42752786,0,0,24.26546827,11.49902367,9.473725908,2.428104186,1.836977547,3.304444733
Finasteride,0,0.08006926,1.580369725,11.12840461,0,9.589074368,0,40.14301253,17.75371814,2.555555556,-1.32,27,336.265,2.942828596,0.351250296,0.066069005,0.243423707,106.8424,372.553,11.81435946,0,0,0,0,11.81435946,34.50160512,12.15204021,0,10.63357721,24.88191692,2.407681157,10.71508297
Fluorometholone,0,0.023153411,1.863657222,9.748042961,34.121664,19.80212916,4.390415048,29.82312361,19.26246487,2.592592593,-1.33,27,347.236,1.997480533,0.389712414,0.001531557,0.177851571,98.5326,376.468,0,0,4.390415048,0,6.103966388,11.56648989,28.58369908,23.80116485,0,0,24.20941407,-1.108489466,4.677433626
Cephalothin sodium salt,0,0.013376605,1.691538027,7.868244512,29.26150395,24.28467613,0,30.38477624,5.57310453,2.807692308,-2.33,26,380.318,3.606102409,0.543192876,0.166386352,0.302451372,91.7117,395.438,5.907179729,5.969305288,0,23.09867083,18.08716622,46.85164086,0,33.66008794,0,10.423316,48.91596749,-2.592931009,0.166386352
Cefuroxime sodium salt,0,0.016029146,1.76564511,6.913030419,40.98965777,24.28467613,0,29.40477252,0,2.827586207,-3.48,29,408.263,3.892717898,0.543192876,0.130077178,0.404316878,94.8451,423.383,5.711685003,6.093240071,4.794537184,11.76188495,17.9295076,41.35047477,10.8893802,35.42628839,0,16.15698348,53.03117899,-2.737775517,0.262461971
Althiazide,0,0.04099903,2.423016009,9.162504932,31.10784139,16.83559397,0,15.60550306,11.50570721,2.727272727,-0.78,22,369.792,3.755209351,0.367097966,0.13579205,0.243918211,88.0794,383.904,20.04658231,0,21.97456771,6.578935684,16.8757952,49.09679342,5.138973738,29.81032324,0,15.17785721,-0.63382433,1.149924535,1.184642311
Isopyrin hydrochloride,0,0.023241926,2.603960516,4.735560222,0,4.794537184,0,11.60110772,5.687386275,2.333333333,-1.97,18,226.174,2.056944644,0.376881961,0.004722222,0.294533856,74.5057,245.326,0,0,4.681802935,0,11.38131427,5.687386275,7.047671983,46.37956742,5.687386275,10.8760555,12.42616119,0,0
